20210919	14:08:36	be8a4af7-d187-460c-b419-5063434bdf87	GET	undefined	/
20210919	14:08:36	6d664cd6-5d41-45f6-8e24-cbd841f3ff08	GET	undefined	/css/style.css
20210919	14:08:45	064bcc18-2a57-42c3-977b-968e1acdb2f6	GET	undefined	/subdir
20210919	14:09:07	33739abb-d102-4a90-b173-269f46702886	GET	undefined	/subdir/test.html
20210919	14:09:46	7f19e6e9-910d-446e-8280-cb6ab7a0633a	GET	undefined	/subdir/dave
20210919	14:09:46	54feeaea-997a-4b83-b381-7171f770014a	GET	undefined	/subdir/css/style.css
20210919	14:10:09	a6ca02b3-979d-41bb-b2b0-cbc503ae4179	GET	undefined	/dave
20210919	14:10:09	ace741a1-7342-4707-bdf6-4746c0883062	GET	undefined	/css/style.css
20210919	14:11:15	9a4eab31-d6e3-4fcf-b7b4-db3e602d4872	GET	undefined	/subdir/dave
20210919	14:11:15	6718115b-a4ff-4391-8949-4db5af99e6b6	GET	undefined	/subdir/css/style.css
20210919	14:11:25	c3588814-3774-4dd7-8c03-78a3e5264319	GET	undefined	/subdir/dave
20210919	14:11:25	39c460d2-7d5c-41c0-b4ae-dfcd1f92265b	GET	undefined	/subdir/css/style.css
20210919	14:15:55	c77ac7af-89ed-4481-b688-77962b4af28d	GET	undefined	/
20210919	14:15:55	d4209ed2-186c-4c5b-9899-334a1753fae3	GET	undefined	/css/style.css
20210919	14:16:01	97da2591-45a5-441b-9125-297477bc8cc3	GET	undefined	/new-page
20210919	14:16:01	d6297629-dc0f-42f5-8800-f4e4a0c3ac42	GET	undefined	/img/img1.jpg
20210919	14:16:01	155f0792-e597-4cbb-829d-4945e75469e4	GET	undefined	/css/style.css
20210919	14:16:17	81dfc877-f720-4bee-b398-f9f388967fd7	GET	undefined	/old-page
20210919	14:16:17	afa318e9-e722-4bdd-90d9-3b62700f909f	GET	undefined	/new-page.html
20210919	14:16:17	fba8e0f9-5c06-44cd-b831-80b1666d72ac	GET	undefined	/css/style.css
20210919	14:16:17	c78cb5ba-2f07-4d45-9506-6b31769a84c6	GET	undefined	/img/img1.jpg
20210919	14:16:23	00e0b3ca-3605-4217-b9a9-a44496014fda	GET	undefined	/index
20210919	14:16:23	9d9ebeeb-8433-4304-97c1-caa300a49ee4	GET	undefined	/css/style.css
20210919	14:35:11	bbb68c55-e293-42a6-9c69-7ccee00a78a4	GET	undefined	/employees
20210919	14:35:51	782ddc31-f832-49b6-b594-cf9ef9d1a701	POST	undefined	/employees
20210919	14:36:33	c3689027-d6e0-44d5-ab49-a2da4deb3a64	PUT	undefined	/employees
20210919	14:36:53	86f56842-518f-44d2-b790-08a2d09d9727	DELETE	undefined	/employees
20210919	14:37:21	271bf802-e8f9-4ccd-ab4a-5e37b052bde1	GET	undefined	/employees/1
20210919	16:17:45	87df1015-941e-43b4-8278-8b682edfde4e	GET	undefined	/employees
20210919	16:18:05	78c60718-3204-4204-b4b2-23ca28c53295	POST	undefined	/employees
20210919	16:18:38	a165267a-8ca9-4cca-8685-58f332f95347	PUT	undefined	/employees
20210919	16:19:08	78f52540-637b-4298-9f91-43f3cee3851f	DELETE	undefined	/employees
20210919	16:19:22	cc426d57-330b-4301-918c-c5572a0b05f8	GET	undefined	/employees/1
20210921	09:26:33	1c5254bc-dead-4498-b4d6-b244a0218bf7	GET	undefined	/employees
20210921	09:26:40	d7c7d5fe-664b-4ce5-8f68-77601ec738c9	POST	undefined	/employees
20210921	09:26:52	877c2794-8749-439b-af97-78015eca9a95	PUT	undefined	/employees
20210924	08:31:09	b0351b0d-ecd5-449e-9993-bf3ffc729f49	PUT	undefined	/employees2024/08/16	17:15:19	a9abdc3a-5543-4eba-abed-97b21f2eb09a	OPTIONS	http://localhost:3000	/api/auth/login
2024/08/16	17:15:55	a8bc93ca-8e84-4698-aa1e-0044e53e02aa	OPTIONS	http://localhost:3000	/api/auth/login
2024/08/16	17:15:55	7b914332-e9e6-411d-b20b-a1fbd5e052f9	POST	http://localhost:3000	/api/auth/login
2024/08/16	17:16:06	98f2070b-8f92-4045-9002-913dab55e12c	OPTIONS	http://localhost:3000	/api/auth/login
2024/08/16	17:16:06	53b308b2-afc6-4477-b650-2b5c05ca6b1d	POST	http://localhost:3000	/api/auth/login
2024/08/16	17:16:14	e9b2c5d2-38e4-4f8e-a929-51e5b9c92369	OPTIONS	http://localhost:3000	/api/auth/login
2024/08/16	17:16:14	683f17b3-e06c-47fd-9886-c4a7c76e56b8	POST	http://localhost:3000	/api/auth/login
2024/08/16	17:17:10	ca1500e1-d5be-41ad-aa08-466c42e2db13	OPTIONS	http://localhost:3000	/api/api/auth/signin
2024/08/16	17:17:10	b66676b0-063a-4a74-bae1-e998f6f573a0	POST	http://localhost:3000	/api/api/auth/signin
2024/08/16	17:18:14	e89f072a-ada3-4716-aa80-0f76dce5e74b	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:18:14	c829a612-d689-421f-81af-a863b462d377	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:19:40	d8199d09-2f03-4e6d-81c5-9e6b627dcf62	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:19:40	e1a9cf26-1952-4081-b4a2-c13ef41f8995	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:21:13	a96b977e-bfd4-46df-a437-d2861c7338fb	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:21:13	0a23ee9d-3205-467e-bed2-7054cbc7795b	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:21:57	15a9ec35-45f5-44eb-8e1b-74d386d5ca69	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:21:57	78866282-1ae3-4116-842a-78a6e48e1e12	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:23:11	a8012d5b-a8da-41e2-b36e-a9b227b089b9	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:23:11	c95644b8-3b08-4e67-b5ad-cbe3e9d08d6f	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:23:25	0620cbe9-187b-4e08-b55f-02e59fc24ead	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:23:25	b9f3c8ee-5771-4280-86e0-37f3a393a844	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:25:22	76e3eab1-caf0-477b-bda8-98a40c972205	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:25:22	37a40765-43d6-4807-b1a6-028612b3091f	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:26:06	0a06226d-68d8-4554-8ba8-73fa7b5ef427	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:26:06	4a10191f-e1b6-499b-b0e2-8a0baa2f405e	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:26:08	2534d4b6-fef0-448c-87a7-6551685b9914	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:00	4f00af03-c409-4089-8220-543b90f156b8	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:00	3741d4b6-3420-4fb7-80b6-84c21669df76	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:01	ffbde080-8853-4182-a65a-f5254b0dda15	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:01	def75867-4c28-4584-8246-ec47724b3147	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:54	943137f7-c861-49d3-a2ab-109d7abc5904	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:27:54	ee6beb2f-e471-48ec-bd98-9c92411d7cf7	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:29:24	d5e63c62-7e91-4f4e-86b7-5adee30521c2	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:29:24	94a015de-9dd6-4b13-b357-fc93881340e8	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:30:42	e9c7ae6f-cc4d-4b10-a28e-3e496ffcd107	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:30:42	6904a688-3224-4219-bfbd-c60ce200f676	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:31:28	7ff40fd8-7aac-499b-ab0d-35c048a565f2	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:31:28	67ecb990-cad6-4dde-9e99-c3ef6d834d14	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:31:38	fcbb6105-be44-441c-acac-e98bca26e58b	OPTIONS	http://localhost:3000	/api/auth/signin
2024/08/16	17:31:38	66018945-bb83-4e3e-ab09-dd0a38a09861	POST	http://localhost:3000	/api/auth/signin
2024/08/16	17:32:47	86f2414d-7ce8-45c2-b8f4-49c5f504d344	OPTIONS	http://localhost:3000	/api/auth/signin
